S 0AEC2 0 2 0AECA 0000005F 000033FF 00003032 0000DD73 0000AD76 000070E9 0000912C 0000EDAB 003E40D1 003E4073 003E40E1 003E41FA 003E403B 003E40EC 003E5200 A1BA4D8C
S 0AEF2 0 2 0AEFA 0000EF16 0000C997 00007AFD 0000556D 0000B0E7 00006AC8 00005FEA 0000F2E6 003E4377 003E41C4 003E4173 003E420B 003E4302 003E4124 003E4FE8 F78356D8
S 0AF72 0 2 0AF78 0000CE83 00006475 00000020 000086FF 00000001 0000CEB6 00005C85 000008CB 003E40E2 003E4166 003E4002 003E40C1 003E411E 003E42FF 003E5200 E6E20991
S 0AFDA 0 2 0AFE2 00009974 0000077C 000065D2 000089B8 0000149C 0000322E 00001272 00008EC0 003E40BB 003E4134 000000B8 003E4216 003E4218 003E429C 003E5200 846BD756
S 0B032 0 2 0B03A 0000E2C7 0000548D 00002078 0000B3E6 00008C23 00003B64 0000F4D9 0000DC81 003E429D 003E4307 003E404E 003E4175 003E406E 003E4061 003E4FE8 A4F49B24
S 0B2B0 0 2 0B2B8 0000AAFB 0000000F 000037AC 00003F6F 0000B944 00006963 0000FF86 000035BA 003E1AE6 003E4308 003E40F0 003E4353 003E4194 003E4048 003E5200 A9923D2D
S 0B2CC 0 2 0B2D4 0000D207 00000006 00002C7F 0000B82B 00008A94 00008ABA 0000A73C 0000D5D2 003E1BC6 003E4342 003E41B8 003E40EF 003E40E4 003E4325 003E5200 733FE4BA
S 0B2E8 0 2 0B2F0 0000065E 0000C058 0000A3B1 0000CC2A 0000B2FD 000029DC 00004516 000026C6 003E42A4 003E426F 00000071 003E4225 003E423E 003E4150 003E5200 DBED4DF1
S 0B330 0 2 11BD8 00000000 00003018 0000E9FA 00007D04 0000EDA6 00002B02 00003382 000045AE 003E419C 003E4362 003E4207 003E40FB 003E425F 003E40D1 003E5200 8C95C3A6
S 0B3B4 0 2 0B3BA 0000CC52 0000D227 00003C38 00009731 00008958 0000DA98 0000001F 0000CB56 00000060 003E431F 003E41B0 003E4193 003E4215 003E4348 003E5200 200EFAC5
S 0B40A 0 2 0B412 0000BAA4 000009AF 00002B6E 00001036 00002381 0000BEB3 00008358 0000FF3E 003E4015 003E406C 003E40A4 003E40A6 003E414A 003E4072 003E4FE8 1E8FF55E
S 0B53A 0 2 0B542 0000AEB3 0000828E 00002C45 000092B9 00004754 00008D83 000077F7 0000DAA1 003E4185 003E4229 003E4327 003E4113 003E41F4 003E4289 003E4FE8 1D123C48
S 0B5B8 0 2 0B5C0 0000BF7E 00000D85 00009EF4 00008C3E 0000FF5F 0000A038 000049B8 000074FA 003E4307 003E416C 003E428A 003E437D 003E40BE 003E4053 003E5200 666F7D63
S 0B5E4 0 2 0B5EC 0000F1F7 0000F6CE 00006F3A 0000448B 0000FA95 000062E5 00002F29 0000FB99 003E40F6 003E40E7 003E425A 003E4263 003E40A4 003E40DE 003E4FE8 827BE421
S 0B738 0 2 0B740 0000370D 000070A2 00003489 000080FA 00007981 00001FFE 0000F3BF 0000FE4A 003E42FA 003E410E 003E41D6 003E408F 003E4130 003E4020 003E4FE8 DD64078F
S 0B7FA 0 2 0B802 000081AD 0000C1E2 0000C884 000057F6 000012FC 0000DA52 0000EA54 0000BBA8 003E40F8 003E4351 003E434D 003E4154 003E427E 003E4295 003E4FE8 5788A44E
S 0B958 0 2 0B960 0000B13C 0000B592 000000ED 00008926 00000F70 0000DD63 00001A91 000074E2 003E40C9 003E427F 003E4062 003E429B 003E40BD 003E4047 003E5200 FB91EE3B
S 0B9C8 0 2 0B9D0 00004B90 000015B8 0000333F 0000C0A9 0000A39A 00004ACB 0000B9CD 00006CA4 003E4301 003E4331 003E4356 003E4379 003E4213 003E424C 003E4FE8 2354265E
S 0BB38 0 2 0BB40 00008841 0000CFC3 00007C46 0000ED49 0000E3CC 000051BF 00004596 0000F38C 003E4255 003E4141 003E4308 003E4097 003E41FD 003E41C5 003E4FE8 9CEDC7FA
S 0BB7C 0 2 0BB84 0000D1E4 00007E51 00005A3E 00009B75 00002E4B 00009385 0000DE84 0000955C 003E41F5 003E4042 003E40C0 003E4300 003E421D 003E434C 003E5200 BB7E4FD9
S 0BBD2 0 2 0BBDA 00005C83 0000A817 0000EAC5 0000EF79 00006E14 00003247 0000187E 0000CEEE 003E419A 003E414B 003E40DE 003E4194 003E4368 003E4290 003E4FE8 C9A8D93A
S 0C150 0 2 0C158 00004D97 0000867C 0000E47B 000030DB 0000794A 0000D928 00005E3D 00009165 003E40A1 003E423B 003E4028 003E4241 003E4079 003E40F7 003E4FE8 785DF08B
S 0C1EE 0 2 0C1F6 0000001F 0000FD0A 00005C27 0000FB14 0000BA2A 0000F453 000086B4 0000AE40 003E1C44 003E40F8 003E41E7 003E401A 003E405E 003E4023 003E5200 35DA4F6B
S 0C206 0 2 0C20E 0000AF16 0000ED7F 00004152 0000C598 00003C1A 0000FFD4 000016F2 0000914B 003E40D7 003E4371 003E4075 003E40B6 003E4157 003E4065 003E4FE8 0EB3BFA2
S 0C240 0 2 0C248 00005C30 0000011C 0000BEA4 00006449 0000F0E4 00005E60 00006BF3 0000AD8A 003E42C8 003E4311 003E4026 003E40C8 003E40C7 003E42DC 003E5200 A42B89E7
S 0C2BC 0 2 0C2C2 0000F405 0000AE10 00006686 0000E622 0000EDEE 0000F8E2 00006976 000095BC 003E4170 003E42B4 000000FA 003E42A9 003E41AE 003E406E 003E5200 4D97CD06
S 0C2DC 0 2 0C2E4 0000CF47 00004950 00001720 00005495 00000978 0000817E 0000C32A 0000F11C 003E42C1 003E412F 003E4131 003E41A6 003E4096 003E409A 003E4FE8 825F58B8
S 0C3E8 0 2 0C3F0 00001E1A 00004D34 00000045 0000F152 00002E46 000096D9 000051D1 0000173E 003E40C2 003E40FD 003E41A5 003E4128 003E42DE 003E4181 003E5200 9318836F
S 0C436 0 2 0C440 0000D14F 0000178F 0000E182 0000C52A 00007E1C 00000767 00006145 00006E5E 003E403D 003E412B 003E1964 003E4091 003E433D 003E409D 003E5200 C452A6E1
S 0C4AE 0 2 0C4B4 0000319B 0000DD56 0000A8BC 0000CE39 000098F9 0000D398 0000C57C 00008406 003E429D 00000016 003E41BA 003E401D 003E4288 003E42F0 003E5200 BE27BCAB
S 0C4CA 0 2 0C4D0 0000E117 0000596F 00001AC5 000070EE 000049A6 00008CEA 000023D3 0000524E 003E4325 00000080 003E4111 003E42EC 003E40C4 003E4063 003E5200 E0039D53
S 0C4E8 0 2 0C4EE 000060D0 0000F09F 0000FED8 00007E56 0000A643 0000217C 00001B5B 0000D740 00000018 00018598 003E40EE 003E426F 003E4005 003E41A2 003E5200 0749CEC1
S 0C504 0 2 0C50E 0000B96C 00009FD8 00002D21 0000B642 0000BC32 00003E1E 000098EB 00002F1A 003E41F0 003E42F9 003E2498 003E4165 003E4279 003E41D6 003E5200 133A721B
S 0C538 0 2 0C540 000075D4 000038A6 0000007B 0000095B 000033DC 0000F1A5 00008E2B 000031C1 003E432F 003E401F 003E4287 003E40BB 003E430A 003E437A 003E5200 A56AC0C1
S 0C568 0 2 0C56E 00009B14 00005419 00000032 00008159 00000427 0000CE62 00001909 000056CB 003E4137 003E4016 003E4133 003E4375 003E4285 003E40A2 003E5200 EE497205
S 0C5CA 0 2 0C5D2 000011EA 0000F644 00000A19 00000097 0000AAE9 0000B044 0000B427 00000114 003E4271 003E4076 003E4106 003E41C6 003E4126 003E41FD 003E5200 0842DDCA
S 0C688 0 2 0C690 0000805D 0000AABE 00003914 00000207 0000940B 0000DC3C 00004EF2 00009786 003E416D 003E4096 003E419E 003E402F 003E4142 003E4021 003E5200 3B89E672
S 0C724 0 2 0C72C 0000A36E 00009579 00001A58 000097C1 00005D5E 0000AFAC 0000B33A 0000908C 003E40C9 003E42CA 003E42E0 003E414F 003E4165 003E40B8 003E5200 A9837F88
S 0C7BC 0 2 0C7C4 00009F58 000051A0 00000A41 000016FF 0000B738 0000FC97 0000C0BA 0000DD9F 003E426A 003E40DE 003E433F 003E40A8 003E42A8 003E406B 003E5200 F902915F
S 0C832 0 2 0C83A 00007DB0 0000012F 00008FC3 00005B88 000092A5 0000B46B 00005712 0000C2D5 003E430B 003E41F6 003E4352 003E4277 003E42A7 003E4041 003E5200 4F614836
S 0C8DE 0 2 0C8E6 0000FD00 0000E26F 000016ED 00000074 00001B85 00000533 00005478 000086E7 003E4342 003E42C7 003E429A 003E42A2 003E40EC 003E4226 003E5200 A399F492
S 0C95E 0 2 0C966 0000050E 00004A57 00008E6F 000002D4 0000C33B 00005B1B 00002F17 0000CBEB 003E40C0 003E4310 003E42DC 003E4139 003E429E 003E4158 003E5200 0F86EC3C
S 0C9D2 0 2 0C9DA 00005C01 0000C80B 000084BF 000057F6 0000C02F 0000E04B 0000A03F 00003785 003E4362 003E42C3 003E4142 003E4007 003E42BE 003E404D 003E5200 F81B105F
S 0CA52 0 2 0CA5E 00009270 000016F1 0000EFF7 0000817A 0000B984 0000B2DB 0000C709 00004FB3 003E437D 003E4040 003E4202 003E4235 003E42B9 003E40D3 003E5200 D8A6EA30
S 0CA88 0 2 0CA90 0000B444 0000A2D7 0000B99B 0000D4B8 000030FA 000045CB 00007783 000003A3 003E429E 003E41B5 003E1950 003E42DE 003E42E6 003E437C 003E5200 7661CAA3
S 0CAE2 0 2 0CAEA 0000A6C5 0000F5ED 000026BC 00000080 0000400E 00006201 0000FB64 00009F77 003E4031 003E4140 003E414A 003E435B 003E401F 003E40FE 003E5200 FAC77B23
S 0CB24 0 2 0CB2A 0000F7C9 0000D212 0000000F 0000F31F 000074A2 0000A3C3 000091BB 00009434 003E4314 003E4307 003E41B8 003E402B 003E4361 003E4112 003E5200 34BB37D7
S 0CBAE 0 2 0CBB6 0000C25D 00000F85 0000EB73 0000D25E 00005D28 0000A569 0000EDFC 0000951C 003E4119 003E41F9 003E40CC 003E4263 003E407B 003E40AB 003E4FE8 4FC880EA
S 0CC18 0 2 0CC1E 000000B7 000086AF 0000410A 0000AC3B 0000BB2D 00007E17 0000A63A 0000670C 003E4131 003E4016 003E4162 003E4111 003E41D6 003E41B7 003E5200 6F7C9464
S 0CC3A 0 2 0CC40 0000003F 0000D5D1 00003E0A 0000CF9C 00000747 0000439F 00009BC2 0000C27D 003E42EA 003E40B2 003E40B2 003E42BC 003E4115 003E40D5 003E5200 826B7749
S 0CCB2 0 2 0CCB8 000016DF 00002845 00004BA0 0000CCC4 00005E68 00000581 00000743 0000DDA3 003E418F 003E42A8 00000033 003E4176 003E416D 003E421C 003E5200 FDF40909
S 0CCE6 0 2 0CCF2 0000FDB3 0000CE17 000080DF 0000DB7C 0000D51C 00000C0D 00005FAF 0000B18E 00000012 003E4026 003E42F4 003E419E 003E4261 003E42A2 003E5200 97B9D1D5
S 0CD0C 0 2 0CD12 00009019 000000E5 0000569A 00003A0C 000059BE 00001DDE 0000387E 00001525 003E41B6 003E4118 003E42D9 003E40CB 003E4041 003E405E 003E5200 3323CEED
S 0CD4A 0 2 0CD50 000082F7 0000048B 0000B5CC 0000AA24 0000B9D9 000002DF 00008B0E 000041C2 003E4065 003E4055 003E4055 003E431A 003E41F0 003E437B 003E4FE8 0F1BCD3D
S 0CDAE 0 2 0CDB4 00000097 0000AD42 00007264 000097EE 0000F767 0000CE58 00003BE4 0000699B 003E4026 003E42EA 003E41FB 003E4070 003E423F 003E4247 003E5200 1287D3F0
S 0CDC0 0 2 0CDC6 000015DC 0000B092 00005E3B 0000B2EE 00007C70 000007BA 0000115A 00007EBA 003E4155 003E425C 000000FE 003E426F 003E405D 003E41E7 003E5200 4544792B
S 0CDF6 0 2 0CDFE 000000DC 0000EB34 00005F9F 0000B358 00003F61 00000FC3 000054FA 00007D3E 003E430B 003E41B6 003E431D 003E4367 003E406B 003E4346 003E4FE8 2F4F03BB
S 0CE48 0 2 0CE50 00005F30 00000084 0000B31F 00003BB1 000039D4 00002F29 000064A8 0000E486 003E4375 003E4016 003E422F 003E41FA 003E4019 003E42FD 003E5200 741A753C
S 0CE76 0 2 0CE7E 00002A8A 00000060 0000BF9D 0000E7E5 00001A23 000074B2 00003A5A 00007B96 003E42E6 003E405D 003E40E1 003E4052 003E4093 003E4014 003E4FE8 F99473E3
S 0CEE8 0 2 0CEF2 00003CB9 0000CD73 00000CDC 0000D9D0 000091BB 0000B037 0000D506 00001BA1 003E42AA 003E4290 003E1968 003E4307 003E41FF 003E41B5 003E5200 2B001F49
S 0CF40 0 2 0CF48 000067D6 00002853 0000BC3D 00001564 0000A1F9 0000BD74 0000B542 0000AC81 003E41E1 003E40E1 00000013 003E4111 003E415B 003E4358 003E5200 9EF9123F
S 0CFDA 0 2 0CFE4 0000D27B 000075C6 0000F30A 0000F59D 0000DE18 0000D2AB 0000D528 0000EA04 003E40E3 003E42BA 003E194C 003E40DA 003E4202 003E401E 003E5200 7D9FC407
S 0D030 0 2 001A8 000079D9 00002A14 0000A92B 0000E38C 00001F49 00004C5D 0000D55F 00001EA0 003E40E1 003E40F1 003E4165 003E41DF 003E4266 003E418D 003E5200 5466491F
S 0D04E 0 2 0EFFA 00003F87 0000612C 0000863A 00001675 0000C0A5 0000CEB3 0000E58B 00003604 003E4325 003E429F 003E4059 003E4268 003E4319 003E4258 003E5200 A9404AD0
S 0D1EC 0 2 0D45C 0000D47F 0000C04B 0000643D 00001151 00004267 00006786 00009407 0000CFCE 003E40EB 003E4129 003E41F0 003E4306 003E40DA 003E41EB 003E5200 4F14926D
S 0D43A 0 2 0D45C 00008BC9 00005535 000041B0 0000E725 000061A3 000086DA 00001A1D 00000A11 003E4294 003E409C 003E40E9 003E40CA 003E414F 003E41D8 003E5200 0A707CD4
S 0D490 0 2 0D498 00005DA0 00001430 00004636 00007E86 000005B5 00002C73 00005A5C 000003A0 003E42C9 003E408B 003E4318 003E407C 003E42A0 003E4158 003E4FE8 35D2F34C
S 0D696 0 2 0D69C 00002400 0000C241 00000003 000057B0 0000C679 000047F1 0000D809 00005C86 003E417C 003E430F 003E428C 003E408E 003E42AC 003E4206 003E5200 742DCF3D
S 0D6E6 0 2 0D6F0 00001B7C 0000EDBA 0000CDBC 00008309 00000000 0000B9C6 00005A3D 000052D3 003E432C 003E4251 003E4161 003E1968 003E401E 003E409A 003E5200 B1F9B83C
S 0D74E 0 2 0D758 00007A11 00002139 00003EA4 00005964 0000583C 0000ADCD 0000B82A 0000503E 003E4083 003E40B0 003E1CB8 003E4186 003E4139 003E42B1 003E5200 7422B8D9
S 0D7A0 0 2 0D7A8 0000BE14 0000AE88 00000959 00009D31 0000BC1D 00003B5C 00007D4A 0000D5F7 003E4106 003E41BD 00000083 003E42E9 003E42C1 003E41BB 003E5200 071F03DD
S 0D854 0 2 0D85C 00000C48 0000CFCE 00002F34 00001B7C 0000DB7B 0000E186 00006BEF 00006AAA 003E423C 003E407B 003E41DC 003E4375 003E42A5 003E406E 003E4FE8 591AF314
S 0D916 0 2 0D91C 0000EFF8 0000318D 00009C9B 0000F4AA 0000950D 00006CE2 00000EE4 0000EB58 003E41AF 003E40C2 0000002F 003E40D2 003E433D 003E40E1 003E5200 B36617BC
S 0DABC 0 2 0DAC4 00000000 00005DC2 00004662 00004F74 00002682 000033E3 0000CAF8 0000C64B 003E419C 000000D9 003E403A 003E420E 003E4232 003E431C 003E5200 7225D0D7
S 0DAD6 0 2 0DADE 0000A7B4 0000AF5A 0000E1B3 0000A918 000024CC 000093DC 00008B78 0000FD8B 003E417E 003E42C7 003E42D1 003E4040 003E4063 003E4314 003E5200 AB1CA883
S 0DB04 0 2 0DB0C 00001E0B 000095E1 000040D7 00000754 0000F179 0000CBC8 0000AF6C 00004C01 003E4128 003E42C6 003E411B 003E400E 003E41B7 003E42EB 003E5200 C7EB426A
S 0DB66 0 2 3E6000 00000034 000044C0 0000BB0D 0000E9B6 0000D2F6 000039DC 00001A2C 0000BFE0 003E430E 003E4324 003E4359 003E40AC 003E40E4 003E41D7 003E5200 7ABE5F3C
S 0DB6C 0 2 3E6000 00000007 000052AC 00004737 00009950 0000D3FD 0000D032 0000A8AF 0000C2F0 003E4155 003E4304 003E40CE 003E435A 003E416C 003E4273 003E5200 F75C70B2
S 0DB72 0 2 3E6000 0000005C 0000CDFE 00000711 000069FD 0000C43C 000078B5 000020A4 00002EB5 003E4365 003E41CD 003E435B 003E4313 003E41D5 003E40A4 003E5200 4B063EAD
S 0DB78 0 2 3E6000 000000A4 000062EE 000018D7 00005B6E 000074B9 00001E5D 0000EDBE 00006CBC 003E4095 003E4131 003E4160 003E4022 003E404B 003E4281 003E5200 D624AF9C
S 0DB7E 0 2 0DB84 0000AE43 00007586 0000EDA6 00003990 0000159B 0000517D 0000DC7C 00004300 003E410E 003E4041 003E4102 003E40C3 003E4162 003E4276 003E4FE8 B1217B33
S 0DBE6 0 2 0DBEC 0000A17A 000000D5 000092B1 00000A30 0000D37A 0000D352 0000F100 000057EF 003E4217 003E4299 003E41A3 003E41A3 003E4042 003E4361 003E5200 44BDDDB4
S 0DC10 0 2 0DC16 0000F6CB 000000E7 0000B1B3 0000D99A 0000C202 00003AA2 00007D26 0000CFB4 003E4073 003E4333 003E40DA 003E4147 003E4263 003E4035 003E5200 BD3C1E84
S 0DC3A 0 2 0DC42 000087BE 00003CC3 000055B0 00004CAA 0000FACD 0000BEA7 00004A90 0000919B 003E402D 003E4151 003E42A2 003E417C 003E4205 003E4263 003E4FE8 F7904B3E
S 0DE1A 0 2 0DE24 0000E22A 0000B613 00000001 0000735E 0000BD53 0000CB86 000039B1 000021E9 003E430C 003E424E 003E4156 003E1870 003E41CD 003E4048 003E5200 7EAE7225
S 0DEC8 0 2 0DED0 00002F13 0000DE40 0000F256 0000740B 0000F5B3 0000AC30 0000A8CE 00002634 003E41AE 003E42B3 003E4249 003E42B1 003E411F 003E42CE 003E4FE8 CC8C816D
S 0E000 0 2 0E006 0000F5B1 00000706 0000DC3E 00006BEF 00003712 00009987 0000A5E9 0000B47A 003E41E3 003E427F 003E4050 003E41E8 003E4230 003E42C1 003E5200 E73205A3
S 0E020 0 2 0E02A 0000D97D 00004015 00007B67 0000FEF0 0000D4A6 0000AB57 00003282 000041B9 003E42C8 003E40E0 003E0DE0 003E41FC 003E422B 003E4281 003E5200 2700B423
S 0E0EE 0 2 0E0F6 0000FDB3 00004F8A 00008B62 00003B2A 0000977F 0000A6AD 00002CD1 00003B37 003E4112 003E413C 003E4349 003E41C6 003E4247 003E410A 003E4FE8 5FE6B387
S 0E332 0 2 0E338 0000E374 0000ABB0 00000041 00000003 000072F6 0000F833 0000B47E 0000D618 003E4148 003E4168 003E4127 003E436F 003E42B9 003E4181 003E5200 6F524FAE
S 0E3B0 0 2 0E3B8 0000AC70 00003D1E 0000C65F 00002434 0000028B 000012E3 000018F1 0000BC18 003E42A5 003E4258 003E40A7 003E4206 003E412F 003E4219 003E4FE8 35D9D326
S 0E516 0 2 00184 0000B119 00000473 00005C32 0000D5F1 000062CF 00004145 000029B4 00008722 003E4248 003E435A 003E4222 003E4078 003E4055 003E41FD 003E5200 021E5B17
S 0E546 0 2 0E54C 0000FF89 00006AFE 00008B5A 00000FF3 00001F3E 0000FC60 000063C7 00002EC4 003E4075 003E430F 003E435A 003E425C 003E4046 003E407B 003E5200 E3D73CEC
S 0E554 0 2 0E55A 000029C8 00000882 00002A71 00000497 0000658C 0000D401 0000C371 00009908 003E4348 003E427D 003E41AE 003E4216 003E424A 003E41A3 003E5200 4B05C38F
S 0E562 0 2 0E56A 0000C744 00009769 00004057 000016E5 00008154 00006BAF 000040EC 000091BF 003E412A 003E409A 003E420E 003E436C 003E40D7 003E436A 003E5200 09E2F630
S 0E588 0 2 0E590 000011FD 000016DC 00002A4B 0000B364 00006929 00002770 000091BE 00006FBE 003E40F3 003E401E 003E4265 003E401D 003E4226 003E4286 003E5200 AF81EA36
S 0E5AE 0 2 0E5B6 0000C60A 0000900C 00008640 0000A67C 0000F1EE 0000DA45 000062DA 0000BF7D 003E410F 003E40F2 0000005F 003E405D 003E4211 003E40AC 003E5200 C9F8015D
S 0E776 0 2 0E780 00004621 0000E63F 00004AAD 00004987 0000BAEB 0000A875 0000BF73 00002B53 00011A90 003E40E1 003E42A5 003E4326 003E4338 003E41B6 003E5200 BCEC152B
S 0E790 0 2 0E79A 0000B75E 0000EF64 00002647 0000D167 0000545F 0000A0C0 000000A8 000040E1 00011A91 003E405F 003E42A5 003E4365 003E4087 003E431D 003E5200 BD031519
S 0E7A8 0 2 0E7AC 00008A80 00000003 00002E71 000061BD 00007D58 000009A3 0000FCF1 0000A1DE 003E4012 003E4034 003E414F 003E4163 003E4244 003E41B5 003E5200 1178445C
S 0E824 0 2 0E82C 000094F1 00006E50 0000D96A 0000B3B3 00001E29 0000B3FE 00003695 000057C4 003E4112 003E425D 0000004A 003E4290 003E4061 003E41F3 003E5200 BB5025B9
S 0E98C 0 2 0E994 000043C8 000050FF 00002744 000043B6 0000E5D1 0000FD72 0000E5CF 0000A370 003E4018 003E419D 003E4134 003E432F 003E426F 003E41DF 003E4FE8 E0573C49
S 0EA46 0 2 0EA58 000011FB 0000E3E8 0000D676 000071F3 0000F899 0000C14A 00000191 00000B9C 003E4108 003E4076 003E41BC 003E4112 003E432C 003E4032 003E5200 877127A1
S 0EA68 0 2 0EA6E 00000056 0000A605 000054D5 0000BCD9 00007334 0000AA16 00008ECE 000025AC 003E4006 003E41FC 003E4218 003E4186 003E4119 003E42E8 003E5200 CCB4D8DB
S 0EA7A 0 2 0EA82 00000CE5 00008C45 00003B98 0000AE8E 00001EE4 00000A05 0000ABE9 0000B084 003E418A 003E412F 003E417D 003E42BA 003E4375 003E4296 003E4FE8 9DE8A3DD
S 0EABA 0 2 0EAD0 000055E6 0000DF81 00003C44 0000618F 0000B892 0000E6E8 00000215 0000E3C0 003E4000 003E4057 003E433A 003E40EC 003E41CE 003E40D2 003E5200 4CB7992E
S 0EAC8 0 2 0EAD2 0000A929 000037D2 0000F2EC 0000370D 00007D4A 00000FB6 00000A93 00006316 003E42A7 003E41EA 003E4215 003E4364 003E403B 003E414D 003E5200 80EE1353
S 0EAEE 0 2 0EAF6 000022D6 00009398 0000D5C7 0000A6BB 00002CFD 00008208 00009513 0000E286 003E4271 003E4307 000000A1 003E4270 003E4157 003E429B 003E5200 C1D604BC
S 0EBBA 0 2 0EBC2 00007165 0000D6D3 003E41CD 00000000 00000000 00001B66 000004B9 0000F9B2 003E42C2 003E415F 00000000 00000000 00000000 00000000 003E5200 B921D044
S 0EBBE 0 2 00000 0000BCD2 0000ACBE 003E6000 0000004E 003E4227 00008D9E 0000A4A9 000016B5 003E429B 003E4274 00000053 003E432C 00000000 00000000 003E5200 BB2162D0
S 0EBC4 0 2 0EBCC 00001E0A 0000279B 00009920 0000123A 0000CD08 0000FC6E 00000B82 00003331 003E42F0 003E401B 00000003 003E4111 003E400F 003E41BF 003E5200 49C31D90
S 0EC3A 0 2 0EC42 00003479 0000C523 000014BD 000080E7 00007A6B 00004DB0 00002BA3 000078EF 003E4248 003E4035 003E4258 003E408B 003E41D9 003E4299 003E4FE8 9BE2A226
S 0ECB0 0 2 0ECB8 0000CA46 0000FB9F 005A003E 00005D8A 0000077C 00004B3C 00005402 000027D1 003E416E 003E41C8 003E42E1 003E426D 003E4090 003E40D8 003E5200 2BB33E98
S 0ECFA 0 2 0ED02 00007C31 0000C431 0000000C 00001A3F 00000193 000086F9 0000B87F 00000812 0000006C 003E4214 003E41FD 003E40A3 003E4354 003E429E 003E5200 B7B69338
S 0ED8E 0 2 0ED96 00000B7E 00009137 000000FF 00002368 000050FB 000075D5 0000E027 00000C68 003E41E3 003E42BC 003E4375 003E425B 003E4013 003E4039 003E5200 1C8D5AFD
S 0EDEA 0 2 0EDF2 00002860 000024D1 0000936A 00007D92 0000469B 00004C3C 0000C65B 00007D37 003E4070 003E4121 003E0DE2 003E4120 003E41EF 003E4145 003E5200 27C5D80F
S 0EE22 0 2 0EE2A 00000000 00007D88 0000769F 00008764 0000FDC6 0000C18D 00006A5A 0000A51C 001441DC 003E4194 003E4366 003E4126 003E41EB 003E4233 003E5200 4C06EA2C
S 0EE3A 0 2 3E6000 0000EF5E 00002858 0000C5FF 0000DDF7 0000FFA3 0000635D 000050C9 0000F00F 003E41DD 003E41AE 003E4081 003E4368 003E4346 003E4008 003E5200 65B5C5BE
S 0EE44 0 2 0EE4A 00009FF0 0000422C 00000000 0000880B 0000C23B 00007D86 0000F34E 00004D78 003E40E9 003E42CE 003E417A 003E41EC 003E4203 003E40D0 003E5200 5044C915
S 0EE90 0 2 0EE98 000053F5 0000E653 000084FE 0000EA32 000074EB 00005F20 0000933A 0000D242 003E42A7 00000006 003E41CE 003E40BF 003E404A 003E4100 003E5200 4AB80CF6
S 0EEEE 0 2 0EEF4 00000000 000087A2 0000F26F 0000F75C 00007F7C 0000BE8D 00005A29 0000591C 003E4308 003E421D 003E400C 003E4235 003E407C 003E400E 003E5200 B5C2CE59
S 0EF58 0 2 0EF60 0000E343 0000165C 000081DC 0000EE7D 0000916E 000031AB 00008B66 0000E12A 003E42F2 0000007F 003E435C 003E42CA 003E409F 003E431A 003E5200 4241F362
S 0EFBA 0 2 0EFC0 00000000 000038B3 00009DCC 0000E6CE 00007C30 0000510E 000019B4 0000B80A 003E411D 003E4003 003E4017 003E42B8 003E4372 003E421D 003E5200 80F15626
S 0EFFA 0 2 0F000 00000000 0000D739 0000FC03 00002516 000009DF 00006DB7 00003B7C 000097BA 003E41EF 003E40B0 003E42F3 003E435E 003E41BF 003E434A 003E5200 7B57A550
S 0F000 0 2 0F008 00000005 0000217B 0000161D 00002078 0000A366 0000BE3B 00007ED4 00004999 003E4044 003E42BC 003E4052 003E424A 003E40CB 003E4113 003E5200 8DB08AFC
S 0F13E 0 2 0F148 0000EC23 0000506C 0000063B 0000AF35 00001C99 0000131A 0000EFA9 00005AC3 003E430D 003E42FB 003E400A 003E40A8 003E02D8 003E430D 003E5200 98A476BE
S 0F1FA 0 2 0F2CC 00004556 00001C2F 0000659E 00002E0C 000060C3 00002A7F 000098B5 0000CD29 003E42A3 003E426A 003E4071 003E41A4 003E4357 003E4215 003E5200 496D5941
S 0F26A 0 2 0F270 00007D14 00009719 0000EA93 000014C8 00005F15 0000DFDF 00001AF5 000025A1 003E42D6 003E40BB 003E427B 003E42EA 003E4151 003E41AF 003E5200 8FF80F14
S 0F2CC 0 2 0F2D4 0000168C 0000C6FC 000076CD 00006C31 00004D24 00005454 000061C9 00002237 003E4279 003E40A3 003E41BA 0000000C 003E416A 003E41A9 003E5200 C5FDF49F
S 0F2EE 0 2 3E6000 0001F859 000050D3 00000C28 00005413 0000B168 000013B6 00005448 0000179D 003E4330 003E42A1 003E434A 003E40E6 003E4103 003E4249 003E5200 C2963EA6
S 0F2FA 0 2 3E6000 FFFE0899 0000FA96 00005FB8 00008889 0000D653 00002CE1 0000A036 00001265 003E4244 003E42DB 003E4188 003E4243 003E42FA 003E42BB 003E5200 B1B48C03
S 0F306 0 2 0F30E 00001E75 00007907 00000058 00003B8C 00008C26 00002837 0000B432 000074EB 003E4330 003E434B 003E40D5 003E40DA 003E40B2 003E418C 003E5200 8F9698C2
S 0F3B2 0 2 0F3BC 0000CA3E 0000A558 0000220D 000022D5 000092DA 00009B12 0000B630 0000C76A 003E429E 003E41FD 003E406E 003E0000 003E0000 003E42A3 003E5200 426304C6
S 0F4CA 0 2 0F4D4 0000D9D2 00005DD6 0000D9D2 0000F8B1 00003E73 0000A0CD 000029FF 00009574 003E4006 003E4318 003E0000 003E4085 003E4326 003E41E2 003E5200 5E63A3BF
